Time_min,Temp_C,Mass_mg,Heat_Flow_mW
5.1375,140.8061,7.363505,-3.10539
5.145834,140.9854,7.36343,-3.08997
5.154167,141.1535,7.363562,-3.074908
5.1625,141.3284,7.363474,-3.059732
5.170833,141.5032,7.36352,-3.044781
5.179167,141.6755,7.363458,-3.029886
5.1875,141.8474,7.3634,-3.015106
5.195833,142.0208,7.363351,-3.000244
5.204167,142.1939,7.3633,-2.985408
5.2125,142.3677,7.363384,-2.970955
5.220833,142.5413,7.363256,-2.95668
5.229166,142.7152,7.363345,-2.942419
5.2375,142.8896,7.363176,-2.928132
5.245834,143.059,7.363266,-2.914192
5.254166,143.2376,7.363184,-2.899908
5.2625,143.4114,7.363222,-2.886221
5.270834,143.5819,7.363241,-2.872797
5.279168,143.7491,7.363208,-2.859242
5.2875,143.9277,7.363318,-2.84587
5.295832,144.0993,7.36316,-2.832456
5.304168,144.2678,7.363306,-2.819216
5.3125,144.4446,7.363141,-2.805745
5.320832,144.6204,7.363311,-2.79227
5.329168,144.7954,7.363196,-2.778957
5.3375,144.967,7.363243,-2.765778
5.345832,145.1444,7.363202,-2.75232
5.354166,145.3191,7.36316,-2.739244
5.3625,145.4898,7.363178,-2.726322
5.370834,145.6617,7.362994,-2.713133
5.379166,145.8384,7.363144,-2.700162
5.3875,146.0147,7.363,-2.687058
5.395834,146.1809,7.36313,-2.674299
5.404168,146.3583,7.362978,-2.661227
5.4125,146.5372,7.36308,-2.647997
5.420832,146.7086,7.363022,-2.63532
5.429168,146.8778,7.363028,-2.623106
5.4375,147.0585,7.363093,-2.610895
5.445832,147.2328,7.363038,-2.59865
5.454168,147.408,7.363196,-2.586841
5.4625,147.5778,7.363022,-2.575148
5.470832,147.7542,7.363184,-2.563247
5.479166,147.9276,7.363148,-2.551485
5.4875,148.1079,7.36326,-2.539632
5.495834,148.2808,7.363242,-2.528299
5.504166,148.4543,7.363254,-2.516821
5.5125,148.6296,7.363288,-2.505051
